VOTED,SEX,RACE,EDUC,EMPSTAT,NATIVITY,REGION,METRO,MARST,DIFFMOB,AGE,NCHILD,INCOME_PER_PERSON
voted,male,black,hs_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,63,0,75000.0
voted,female,black,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,63,0,75000.0
voted,female,white,hs_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,58,0,62500.0
not_voted,male,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,58,0,62500.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,38,1,41666.666666666664
voted,male,white,college_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,23,0,67500.0
voted,male,white,master_higher,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,58,0,150000.0
not_voted,female,white,hs_grad,not_in_labor_force,native_born,south,not_metropolitan,no_spouse,mobility_limitation,58,0,17500.0
voted,male,black,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,23,0,37500.0
voted,male,black,hs_grad,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,78,0,4375.0
voted,female,black,hs_grad,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,68,0,4375.0
voted,female,white,hs_grad,retired,native_born,west,metropolitan,no_spouse,no_mobility_limitation,83,0,32500.0
voted,female,black,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,43,0,125000.0
voted,male,white,college_grad,employed,native_born,northeast,metropolitan,has_spouse,no_mobility_limitation,53,2,37500.0
voted,female,white,college_grad,employed,native_born,northeast,metropolitan,has_spouse,no_mobility_limitation,48,2,37500.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,63,0,43750.0
voted,male,white,college_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,58,0,43750.0
voted,male,white,college_grad,employed,native_born,northeast,metropolitan,has_spouse,no_mobility_limitation,58,0,62500.0
voted,female,white,college_grad,employed,native_born,northeast,metropolitan,has_spouse,no_mobility_limitation,63,0,62500.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,43,2,37500.0
voted,male,white,master_higher,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,43,2,37500.0
voted,female,white,master_higher,unemployed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,63,0,45000.0
voted,male,black,master_higher,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,78,0,33750.0
voted,female,white,college_grad,retired,foreign_born,south,metropolitan,no_spouse,no_mobility_limitation,78,0,33750.0
voted,male,white,master_higher,retired,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,78,0,27500.0
voted,female,white,college_grad,retired,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,63,0,27500.0
voted,female,white,master_higher,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,73,0,43750.0
not_voted,male,white,hs_grad,retired,native_born,south,metropolitan,no_spouse,mobility_limitation,68,0,43750.0
voted,female,white,hs_grad,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,78,1,62500.0
not_voted,male,white,master_higher,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,58,0,62500.0
voted,male,white,college_grad,employed,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,28,0,43750.0
voted,female,white,hs_grad,unemployed,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,28,0,43750.0
voted,male,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,28,0,75000.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,28,0,75000.0
voted,male,white,college_grad,employed,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,43,1,41666.666666666664
voted,female,white,master_higher,employed,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,48,1,41666.666666666664
not_voted,male,white,hs_grad,retired,native_born,midwest,not_metropolitan,no_spouse,no_mobility_limitation,68,0,11250.0
voted,male,white,college_grad,employed,native_born,west,metropolitan,no_spouse,no_mobility_limitation,33,0,37500.0
not_voted,female,white,college_grad,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,68,0,55000.0
voted,female,white,college_grad,retired,native_born,midwest,not_metropolitan,no_spouse,no_mobility_limitation,78,0,27500.0
voted,male,white,hs_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,78,0,75000.0
voted,female,white,master_higher,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,73,0,75000.0
voted,male,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,48,1,50000.0
voted,female,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,43,1,50000.0
voted,female,white,hs_grad,retired,native_born,midwest,metropolitan,no_spouse,no_mobility_limitation,83,0,27500.0
voted,female,white,college_grad,employed,native_born,midwest,metropolitan,no_spouse,no_mobility_limitation,43,0,55000.0
voted,male,white,hs_grad,not_in_labor_force,native_born,west,metropolitan,no_spouse,no_mobility_limitation,23,0,45000.0
voted,male,white,hs_grad,retired,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,68,0,22500.0
voted,female,white,college_grad,retired,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,73,0,22500.0
voted,female,white,college_grad,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,73,0,37500.0
not_voted,female,others,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,28,1,22500.0
not_voted,female,white,hs_grad,employed,native_born,west,metropolitan,no_spouse,no_mobility_limitation,23,0,13750.0
voted,male,white,hs_grad,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,68,0,18750.0
voted,female,white,college_grad,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,68,0,18750.0
voted,male,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,63,0,33750.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,48,0,33750.0
voted,female,black,hs_grad,employed,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,68,1,6875.0
voted,male,white,college_grad,employed,native_born,northeast,metropolitan,has_spouse,no_mobility_limitation,28,0,75000.0
voted,male,black,college_grad,retired,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,73,0,67500.0
voted,male,white,hs_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,78,0,43750.0
voted,female,white,hs_grad,retired,native_born,south,metropolitan,has_spouse,mobility_limitation,78,0,43750.0
voted,male,white,hs_grad,not_in_labor_force,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,63,0,22500.0
voted,female,white,hs_grad,employed,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,63,0,22500.0
voted,female,white,college_grad,employed,foreign_born,northeast,metropolitan,no_spouse,no_mobility_limitation,28,0,150000.0
voted,female,white,college_grad,employed,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,28,0,150000.0
voted,female,asian,college_grad,employed,foreign_born,northeast,metropolitan,no_spouse,no_mobility_limitation,23,0,150000.0
not_voted,male,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,has_spouse,mobility_limitation,53,0,11250.0
voted,female,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,has_spouse,no_mobility_limitation,58,0,11250.0
voted,male,white,hs_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,78,0,75000.0
voted,female,white,college_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,78,0,75000.0
voted,male,white,hs_grad,employed,foreign_born,midwest,metropolitan,has_spouse,no_mobility_limitation,53,3,17500.0
voted,female,white,college_grad,employed,foreign_born,midwest,metropolitan,has_spouse,no_mobility_limitation,53,3,17500.0
voted,female,white,college_grad,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,68,0,45000.0
voted,male,white,hs_grad,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,68,0,67500.0
not_voted,male,white,college_grad,employed,foreign_born,south,metropolitan,no_spouse,no_mobility_limitation,19,0,30000.0
voted,female,white,hs_grad,employed,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,23,0,43750.0
voted,male,white,hs_grad,not_in_labor_force,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,23,0,43750.0
voted,female,white,college_grad,employed,native_born,midwest,not_metropolitan,no_spouse,no_mobility_limitation,68,0,55000.0
voted,female,black,college_grad,retired,foreign_born,south,metropolitan,no_spouse,no_mobility_limitation,78,0,22500.0
voted,male,white,college_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,63,1,50000.0
voted,female,white,college_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,63,1,50000.0
not_voted,male,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,no_spouse,mobility_limitation,28,0,50000.0
not_voted,male,white,hs_grad,employed,foreign_born,south,metropolitan,no_spouse,no_mobility_limitation,19,0,31250.0
not_voted,male,black,hs_grad,employed,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,33,3,17500.0
not_voted,female,black,hs_grad,not_in_labor_force,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,33,3,17500.0
not_voted,male,white,hs_grad,employed,foreign_born,south,metropolitan,no_spouse,no_mobility_limitation,68,0,45000.0
voted,female,white,college_grad,employed,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,33,0,45000.0
not_voted,male,black,hs_grad,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,68,0,11250.0
not_voted,female,black,college_grad,not_in_labor_force,native_born,south,metropolitan,no_spouse,mobility_limitation,73,0,11250.0
voted,female,black,hs_grad,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,63,0,55000.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,28,0,62500.0
voted,male,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,28,0,62500.0
not_voted,female,black,hs_grad,employed,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,43,0,833.3333333333334
not_voted,male,black,hs_grad,not_in_labor_force,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,23,0,833.3333333333334
voted,male,others,college_grad,employed,foreign_born,south,metropolitan,no_spouse,no_mobility_limitation,53,0,27500.0
voted,female,white,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,78,0,45000.0
voted,male,black,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,33,0,55000.0
voted,female,black,hs_grad,employed,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,48,1,29166.666666666668
voted,male,black,college_grad,employed,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,58,1,29166.666666666668
voted,male,white,hs_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,78,0,33750.0
voted,female,white,hs_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,78,0,33750.0
not_voted,male,black,hs_grad,not_in_labor_force,foreign_born,south,metropolitan,has_spouse,mobility_limitation,68,0,43750.0
voted,female,black,college_grad,employed,foreign_born,south,metropolitan,has_spouse,no_mobility_limitation,53,0,43750.0
voted,male,white,hs_grad,unemployed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,33,0,27500.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,38,0,27500.0
voted,male,white,master_higher,employed,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,48,2,37500.0
voted,female,white,master_higher,employed,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,43,2,37500.0
voted,male,white,hs_grad,employed,native_born,midwest,not_metropolitan,no_spouse,no_mobility_limitation,63,0,37500.0
voted,male,white,college_grad,employed,native_born,midwest,not_metropolitan,has_spouse,no_mobility_limitation,33,3,25000.0
voted,female,white,hs_grad,employed,native_born,midwest,not_metropolitan,has_spouse,no_mobility_limitation,38,3,25000.0
voted,male,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,23,0,75000.0
voted,male,white,master_higher,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,33,0,150000.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,23,0,67500.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,23,0,67500.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,23,0,67500.0
voted,male,white,college_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,83,0,43750.0
voted,female,white,college_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,83,0,43750.0
voted,male,white,college_grad,employed,foreign_born,south,metropolitan,has_spouse,no_mobility_limitation,33,0,75000.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,33,0,75000.0
not_voted,female,white,college_grad,not_in_labor_force,native_born,south,not_metropolitan,has_spouse,mobility_limitation,68,0,13750.0
not_voted,male,white,hs_grad,not_in_labor_force,native_born,south,not_metropolitan,has_spouse,mobility_limitation,58,0,13750.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,33,2,37500.0
voted,male,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,43,2,37500.0
not_voted,male,asian,hs_grad,employed,foreign_born,south,metropolitan,no_spouse,no_mobility_limitation,43,0,833.3333333333334
not_voted,female,asian,hs_grad,retired,foreign_born,south,metropolitan,no_spouse,no_mobility_limitation,68,2,833.3333333333334
not_voted,male,asian,hs_grad,not_in_labor_force,foreign_born,south,metropolitan,no_spouse,mobility_limitation,48,0,833.3333333333334
voted,female,white,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,28,0,32500.0
voted,female,white,hs_grad,not_in_labor_force,foreign_born,south,metropolitan,has_spouse,no_mobility_limitation,23,2,11000.0
voted,female,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,has_spouse,no_mobility_limitation,38,2,11250.0
not_voted,male,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,38,2,11250.0
voted,male,white,master_higher,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,78,0,75000.0
voted,female,white,college_grad,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,78,0,75000.0
voted,female,white,hs_grad,not_in_labor_force,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,68,0,33750.0
voted,male,white,college_grad,retired,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,68,0,33750.0
voted,male,white,hs_grad,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,78,1,15000.0
voted,female,white,college_grad,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,73,1,15000.0
voted,female,white,hs_grad,employed,native_born,west,metropolitan,no_spouse,no_mobility_limitation,53,0,15000.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,48,1,41666.666666666664
voted,male,others,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,48,1,41666.666666666664
voted,female,white,hs_grad,employed,foreign_born,south,metropolitan,has_spouse,no_mobility_limitation,63,0,75000.0
voted,male,white,master_higher,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,58,0,75000.0
voted,male,white,college_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,43,0,75000.0
voted,female,white,master_higher,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,48,0,75000.0
voted,male,white,college_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,58,0,150000.0
voted,female,white,college_grad,employed,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,43,1,50000.0
voted,male,white,hs_grad,employed,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,43,1,50000.0
voted,male,others,hs_grad,employed,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,28,0,50000.0
voted,female,white,hs_grad,not_in_labor_force,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,28,2,13750.0
voted,male,white,hs_grad,employed,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,33,2,13750.0
voted,female,white,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,63,0,55000.0
not_voted,male,black,college_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,38,0,87500.0
voted,male,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,63,0,22500.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,58,0,22500.0
voted,male,white,college_grad,retired,native_born,northeast,metropolitan,has_spouse,no_mobility_limitation,83,0,75000.0
voted,female,white,hs_grad,retired,native_born,northeast,metropolitan,has_spouse,no_mobility_limitation,73,0,75000.0
voted,female,white,hs_grad,employed,foreign_born,northeast,metropolitan,no_spouse,no_mobility_limitation,33,4,4500.0
voted,male,black,hs_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,68,0,33750.0
voted,female,black,hs_grad,employed,foreign_born,south,metropolitan,has_spouse,no_mobility_limitation,68,0,33750.0
not_voted,male,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,no_spouse,no_mobility_limitation,63,1,15000.0
voted,female,white,hs_grad,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,73,1,15000.0
voted,male,white,college_grad,not_in_labor_force,native_born,south,metropolitan,no_spouse,no_mobility_limitation,53,0,15000.0
voted,male,white,college_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,63,0,18750.0
voted,female,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,has_spouse,no_mobility_limitation,63,0,18750.0
not_voted,female,white,college_grad,not_in_labor_force,native_born,south,metropolitan,no_spouse,mobility_limitation,83,2,10833.333333333334
not_voted,male,white,college_grad,not_in_labor_force,native_born,south,metropolitan,no_spouse,mobility_limitation,58,0,10833.333333333334
not_voted,male,white,college_grad,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,63,0,10833.333333333334
voted,male,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,48,1,50000.0
voted,female,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,48,1,50000.0
not_voted,female,white,college_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,19,0,50000.0
voted,female,black,hs_grad,employed,foreign_born,south,metropolitan,no_spouse,no_mobility_limitation,73,0,6250.0
voted,female,white,master_higher,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,73,1,41666.666666666664
not_voted,female,white,college_grad,not_in_labor_force,native_born,south,metropolitan,no_spouse,no_mobility_limitation,33,1,41666.666666666664
voted,female,white,master_higher,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,78,0,125000.0
voted,female,white,hs_grad,retired,native_born,south,not_metropolitan,no_spouse,mobility_limitation,78,0,32500.0
not_voted,female,white,college_grad,employed,native_born,west,metropolitan,no_spouse,no_mobility_limitation,28,1,6875.0
voted,male,white,hs_grad,employed,native_born,midwest,not_metropolitan,has_spouse,no_mobility_limitation,48,3,9000.0
voted,female,white,college_grad,employed,native_born,midwest,not_metropolitan,has_spouse,no_mobility_limitation,48,3,9000.0
voted,male,white,hs_grad,employed,native_born,midwest,not_metropolitan,no_spouse,no_mobility_limitation,23,0,9000.0
not_voted,male,white,hs_grad,not_in_labor_force,native_born,midwest,not_metropolitan,no_spouse,no_mobility_limitation,19,0,9000.0
voted,female,white,hs_grad,employed,native_born,west,metropolitan,no_spouse,no_mobility_limitation,23,0,8750.0
not_voted,female,white,hs_grad,employed,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,58,0,22500.0
voted,female,white,college_grad,retired,foreign_born,south,metropolitan,has_spouse,no_mobility_limitation,68,0,13750.0
voted,male,white,master_higher,retired,foreign_born,south,metropolitan,has_spouse,no_mobility_limitation,68,0,13750.0
voted,male,black,college_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,28,0,43750.0
voted,female,black,hs_grad,retired,foreign_born,south,metropolitan,no_spouse,no_mobility_limitation,68,1,43750.0
voted,female,white,hs_grad,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,78,1,43750.0
voted,male,white,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,53,0,43750.0
not_voted,female,white,hs_grad,employed,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,68,0,62500.0
not_voted,male,white,hs_grad,not_in_labor_force,native_born,west,not_metropolitan,has_spouse,mobility_limitation,73,0,62500.0
not_voted,male,white,hs_grad,unemployed,native_born,west,not_metropolitan,no_spouse,no_mobility_limitation,19,0,2500.0
voted,female,black,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,48,3,30000.0
voted,male,black,college_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,53,3,30000.0
voted,male,black,college_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,23,0,30000.0
voted,male,black,college_grad,not_in_labor_force,native_born,south,metropolitan,no_spouse,no_mobility_limitation,23,0,30000.0
voted,male,black,hs_grad,not_in_labor_force,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,68,0,11250.0
voted,female,white,college_grad,employed,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,53,0,29166.666666666668
not_voted,male,white,college_grad,employed,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,48,0,29166.666666666668
not_voted,male,white,hs_grad,employed,foreign_born,south,metropolitan,has_spouse,no_mobility_limitation,38,2,13750.0
voted,female,white,hs_grad,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,73,1,5833.333333333333
voted,male,white,hs_grad,retired,foreign_born,west,metropolitan,has_spouse,no_mobility_limitation,78,1,5833.333333333333
voted,male,white,hs_grad,not_in_labor_force,native_born,west,metropolitan,no_spouse,no_mobility_limitation,58,0,5833.333333333333
not_voted,male,black,college_grad,employed,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,53,0,17500.0
voted,male,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,33,2,13750.0
not_voted,female,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,has_spouse,no_mobility_limitation,28,2,13750.0
voted,male,white,college_grad,retired,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,73,0,62500.0
voted,female,white,master_higher,retired,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,68,0,62500.0
voted,male,asian,master_higher,retired,foreign_born,south,metropolitan,has_spouse,no_mobility_limitation,83,0,62500.0
voted,female,asian,college_grad,retired,foreign_born,south,metropolitan,has_spouse,no_mobility_limitation,78,0,62500.0
voted,male,white,college_grad,employed,native_born,midwest,not_metropolitan,no_spouse,no_mobility_limitation,28,0,55000.0
voted,female,black,hs_grad,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,68,0,37500.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,48,1,62500.0
voted,female,white,master_higher,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,48,0,87500.0
voted,male,white,college_grad,employed,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,53,0,125000.0
voted,male,black,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,58,0,43750.0
voted,female,black,hs_grad,not_in_labor_force,native_born,south,metropolitan,has_spouse,no_mobility_limitation,63,0,43750.0
not_voted,male,white,college_grad,retired,foreign_born,south,metropolitan,has_spouse,no_mobility_limitation,73,0,16250.0
not_voted,female,white,college_grad,not_in_labor_force,foreign_born,south,metropolitan,has_spouse,no_mobility_limitation,68,0,16250.0
voted,male,white,hs_grad,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,28,3,13500.0
not_voted,female,white,college_grad,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,28,3,13500.0
voted,male,white,hs_grad,employed,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,23,0,17500.0
voted,male,asian,hs_grad,employed,foreign_born,south,not_metropolitan,no_spouse,no_mobility_limitation,23,0,17500.0
voted,male,white,hs_grad,not_in_labor_force,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,23,0,17500.0
voted,male,black,hs_grad,employed,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,23,0,17500.0
voted,male,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,48,2,8125.0
voted,female,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,48,2,8125.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,28,0,8125.0
not_voted,male,white,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,23,0,8125.0
voted,male,asian,master_higher,employed,foreign_born,northeast,metropolitan,has_spouse,no_mobility_limitation,68,0,50000.0
voted,female,white,master_higher,not_in_labor_force,foreign_born,northeast,metropolitan,has_spouse,no_mobility_limitation,68,0,50000.0
voted,female,white,master_higher,employed,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,73,0,50000.0
voted,female,white,master_higher,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,58,2,37500.0
voted,male,white,hs_grad,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,63,2,37500.0
voted,female,white,hs_grad,employed,native_born,west,metropolitan,no_spouse,no_mobility_limitation,23,0,37500.0
voted,female,white,hs_grad,employed,native_born,west,metropolitan,no_spouse,no_mobility_limitation,23,0,37500.0
voted,male,asian,hs_grad,employed,foreign_born,west,metropolitan,has_spouse,no_mobility_limitation,63,2,13750.0
voted,female,asian,hs_grad,retired,foreign_born,west,metropolitan,has_spouse,no_mobility_limitation,63,2,13750.0
voted,male,asian,hs_grad,employed,foreign_born,west,metropolitan,no_spouse,no_mobility_limitation,38,0,13750.0
voted,male,asian,hs_grad,employed,foreign_born,west,metropolitan,no_spouse,no_mobility_limitation,33,0,13750.0
voted,male,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,53,0,62500.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,43,0,62500.0
voted,female,white,hs_grad,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,83,0,27500.0
voted,female,black,master_higher,employed,foreign_born,south,metropolitan,has_spouse,no_mobility_limitation,38,4,17857.14285714286
voted,male,black,master_higher,employed,foreign_born,south,metropolitan,has_spouse,no_mobility_limitation,53,4,17857.14285714286
voted,male,white,hs_grad,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,48,2,37500.0
voted,female,white,master_higher,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,48,2,37500.0
voted,female,white,college_grad,employed,native_born,west,metropolitan,no_spouse,no_mobility_limitation,23,0,37500.0
voted,female,white,hs_grad,unemployed,native_born,west,metropolitan,no_spouse,no_mobility_limitation,19,0,37500.0
voted,male,white,master_higher,retired,native_born,west,metropolitan,no_spouse,no_mobility_limitation,78,0,67500.0
voted,male,white,hs_grad,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,68,0,16250.0
voted,female,white,hs_grad,retired,foreign_born,west,metropolitan,has_spouse,no_mobility_limitation,68,0,16250.0
voted,female,white,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,19,0,2500.0
voted,male,white,master_higher,employed,foreign_born,midwest,metropolitan,has_spouse,no_mobility_limitation,38,3,30000.0
voted,female,white,college_grad,employed,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,38,3,30000.0
